   432630.00000000000        3.5782656000000009E-004
   432659.59999999998        3.5782656000000009E-004
   432689.20000000001        3.5782656000000009E-004
   432718.79999999999        3.5782656000000009E-004
   432748.40000000002        3.5782656000000009E-004
   432778.00000000000        3.5782656000000009E-004
   432807.59999999998        3.5782656000000009E-004
   432837.20000000001        3.5782656000000009E-004
   432866.79999999999        3.5782656000000009E-004
   432896.40000000002        3.5782656000000009E-004
   432926.00000000000        3.5782656000000009E-004
   432955.59999999998        3.5782656000000009E-004
   432985.20000000001        3.5782656000000009E-004
   433014.79999999999        3.5749888000000010E-004
   433044.40000000002        3.5749888000000010E-004
   433074.00000000000        3.5749888000000010E-004
   433103.59999999998        3.5749888000000010E-004
   433133.20000000001        3.5749888000000010E-004
   433162.79999999999        3.5749888000000010E-004
   433192.40000000002        3.5749888000000010E-004
   433222.00000000000        3.5749888000000010E-004
   433251.59999999998        3.5749888000000010E-004
   433281.20000000001        3.5749888000000010E-004
   433310.79999999999        3.5749888000000010E-004
   433340.40000000002        3.5749888000000010E-004
   433370.00000000000        3.5749888000000010E-004
   433399.59999999998        3.5717120000000005E-004
   433429.20000000001        3.5717120000000005E-004
   433458.79999999999        3.5717120000000005E-004
   433488.40000000002        3.5717120000000005E-004
   433518.00000000000        3.5717120000000005E-004
   433547.59999999998        3.5717120000000005E-004
   433577.20000000001        3.5717120000000005E-004
   433606.79999999999        3.5717120000000005E-004
   433636.40000000002        3.5717120000000005E-004
   433666.00000000000        3.5717120000000005E-004
   433695.59999999998        3.5717120000000005E-004
   433725.20000000001        3.5717120000000005E-004
   433754.79999999999        3.5717120000000005E-004
   433784.40000000002        3.5717120000000005E-004
   433814.00000000000        3.5684352000000006E-004
   433843.59999999998        3.5684352000000006E-004
   433873.20000000001        3.5684352000000006E-004
   433902.79999999999        3.5684352000000006E-004
   433932.40000000002        3.5684352000000006E-004
   433962.00000000000        3.5684352000000006E-004
   433991.59999999998        3.5684352000000006E-004
   434021.20000000001        3.5684352000000006E-004
   434050.79999999999        3.5684352000000006E-004
   434080.40000000002        3.5684352000000006E-004
   434110.00000000000        3.5684352000000006E-004
   434139.59999999998        3.5684352000000006E-004
   434169.20000000001        3.5684352000000006E-004
   434198.79999999999        3.5651584000000007E-004
   434228.40000000002        3.5651584000000007E-004
   434258.00000000000        3.5651584000000007E-004
   434287.59999999998        3.5651584000000007E-004
   434317.20000000001        3.5651584000000007E-004
   434346.79999999999        3.5651584000000007E-004
   434376.40000000002        3.5651584000000007E-004
   434406.00000000000        3.5651584000000007E-004
   434435.59999999998        3.5651584000000007E-004
   434465.20000000001        3.5651584000000007E-004
   434494.79999999999        3.5651584000000007E-004
   434524.40000000002        3.5651584000000007E-004
   434554.00000000000        3.5651584000000007E-004
   434583.59999999998        3.5651584000000007E-004
   434613.20000000001        3.5618816000000008E-004
   434642.79999999999        3.5618816000000008E-004
   434672.40000000002        3.5618816000000008E-004
   434702.00000000000        3.5618816000000008E-004
   434731.59999999998        3.5618816000000008E-004
   434761.20000000001        3.5618816000000008E-004
   434790.79999999999        3.5618816000000008E-004
   434820.40000000002        3.5618816000000008E-004
   434850.00000000000        3.5618816000000008E-004
   434879.59999999998        3.5618816000000008E-004
   434909.20000000001        3.5618816000000008E-004
   434938.79999999999        3.5618816000000008E-004
   434968.40000000002        3.5618816000000008E-004
   434998.00000000000        3.5586048000000009E-004
   435027.59999999998        3.5586048000000009E-004
   435057.20000000001        3.5586048000000009E-004
   435086.79999999999        3.5586048000000009E-004
   435116.40000000002        3.5586048000000009E-004
   435146.00000000000        3.5586048000000009E-004
   435175.59999999998        3.5586048000000009E-004
   435205.20000000001        3.5586048000000009E-004
   435234.79999999999        3.5586048000000009E-004
   435264.40000000002        3.5586048000000009E-004
   435294.00000000000        3.5586048000000009E-004
   435323.59999999998        3.5586048000000009E-004
   435353.20000000001        3.5586048000000009E-004
   435382.79999999999        3.5586048000000009E-004
   435412.40000000002        3.5553280000000009E-004
   435442.00000000000        3.5553280000000009E-004
   435471.59999999998        3.5553280000000009E-004
   435501.20000000001        3.5553280000000009E-004
   435530.79999999999        3.5553280000000009E-004
   435560.40000000002        3.5553280000000009E-004
   435590.00000000000        3.5553280000000009E-004
   435619.59999999998        3.5553280000000009E-004
   435649.20000000001        3.5553280000000009E-004
   435678.79999999999        3.5553280000000009E-004
   435708.40000000002        3.5553280000000009E-004
   435738.00000000000        3.5553280000000009E-004
   435767.59999999998        3.5553280000000009E-004
   435797.20000000001        3.5520512000000010E-004
   435826.79999999999        3.5520512000000010E-004
   435856.40000000002        3.5520512000000010E-004
   435886.00000000000        3.5520512000000010E-004
   435915.59999999998        3.5520512000000010E-004
   435945.20000000001        3.5520512000000010E-004
   435974.79999999999        3.5520512000000010E-004
   436004.40000000002        3.5520512000000010E-004
   436034.00000000000        3.5520512000000010E-004
   436063.59999999998        3.5520512000000010E-004
   436093.20000000001        3.5520512000000010E-004
   436122.79999999999        3.5520512000000010E-004
   436152.40000000002        3.5520512000000010E-004
   436182.00000000000        3.5520512000000010E-004
   436211.59999999998        3.5487744000000006E-004
   436241.20000000001        3.5487744000000006E-004
   436270.79999999999        3.5487744000000006E-004
   436300.40000000002        3.5487744000000006E-004
   436330.00000000000        3.5487744000000006E-004
   436359.59999999998        3.5487744000000006E-004
   436389.20000000001        3.5487744000000006E-004
   436418.79999999999        3.5487744000000006E-004
   436448.40000000002        3.5487744000000006E-004
   436478.00000000000        3.5487744000000006E-004
   436507.59999999998        3.5487744000000006E-004
   436537.20000000001        3.5487744000000006E-004
   436566.79999999999        3.5487744000000006E-004
   436596.40000000002        3.5487744000000006E-004
   436626.00000000000        3.5454976000000006E-004
   436655.59999999998        3.5454976000000006E-004
   436685.20000000001        3.5454976000000006E-004
   436714.79999999999        3.5454976000000006E-004
   436744.40000000002        3.5454976000000006E-004
   436774.00000000000        3.5454976000000006E-004
   436803.59999999998        3.5454976000000006E-004
   436833.20000000001        3.5454976000000006E-004
   436862.79999999999        3.5454976000000006E-004
   436892.40000000002        3.5454976000000006E-004
   436922.00000000000        3.5454976000000006E-004
   436951.59999999998        3.5454976000000006E-004
   436981.20000000001        3.5454976000000006E-004
   437010.79999999999        3.5422208000000007E-004
   437040.40000000002        3.5422208000000007E-004
   437070.00000000000        3.5422208000000007E-004
   437099.59999999998        3.5422208000000007E-004
   437129.20000000001        3.5422208000000007E-004
   437158.79999999999        3.5422208000000007E-004
   437188.40000000002        3.5422208000000007E-004
   437218.00000000000        3.5422208000000007E-004
   437247.59999999998        3.5422208000000007E-004
   437277.20000000001        3.5422208000000007E-004
   437306.79999999999        3.5422208000000007E-004
   437336.40000000002        3.5422208000000007E-004
   437366.00000000000        3.5422208000000007E-004
   437395.59999999998        3.5422208000000007E-004
   437425.20000000001        3.5389440000000008E-004
   437454.79999999999        3.5389440000000008E-004
   437484.40000000002        3.5389440000000008E-004
   437514.00000000000        3.5389440000000008E-004
   437543.59999999998        3.5389440000000008E-004
   437573.20000000001        3.5389440000000008E-004
   437602.79999999999        3.5389440000000008E-004
   437632.40000000002        3.5389440000000008E-004
   437662.00000000000        3.5389440000000008E-004
   437691.59999999998        3.5389440000000008E-004
   437721.20000000001        3.5389440000000008E-004
   437750.79999999999        3.5389440000000008E-004
   437780.40000000002        3.5389440000000008E-004
   437810.00000000000        3.5389440000000008E-004
   437839.59999999998        3.5356672000000009E-004
   437869.20000000001        3.5356672000000009E-004
   437898.79999999999        3.5356672000000009E-004
   437928.40000000002        3.5356672000000009E-004
   437958.00000000000        3.5356672000000009E-004
   437987.59999999998        3.5356672000000009E-004
   438017.20000000001        3.5356672000000009E-004
   438046.79999999999        3.5356672000000009E-004
   438076.40000000002        3.5356672000000009E-004
   438106.00000000000        3.5356672000000009E-004
   438135.59999999998        3.5356672000000009E-004
   438165.20000000001        3.5356672000000009E-004
   438194.79999999999        3.5356672000000009E-004
   438224.40000000002        3.5323904000000009E-004
   438254.00000000000        3.5323904000000009E-004
   438283.59999999998        3.5323904000000009E-004
   438313.20000000001        3.5323904000000009E-004
   438342.79999999999        3.5323904000000009E-004
   438372.40000000002        3.5323904000000009E-004
   438402.00000000000        3.5323904000000009E-004
   438431.59999999998        3.5323904000000009E-004
   438461.20000000001        3.5323904000000009E-004
   438490.79999999999        3.5323904000000009E-004
   438520.40000000002        3.5323904000000009E-004
   438550.00000000000        3.5323904000000009E-004
   438579.59999999998        3.5323904000000009E-004
   438609.20000000001        3.5323904000000009E-004
   438638.79999999999        3.5291136000000005E-004
   438668.40000000002        3.5291136000000005E-004
   438698.00000000000        3.5291136000000005E-004
   438727.59999999998        3.5291136000000005E-004
   438757.20000000001        3.5291136000000005E-004
   438786.79999999999        3.5291136000000005E-004
   438816.40000000002        3.5291136000000005E-004
   438846.00000000000        3.5291136000000005E-004
   438875.59999999998        3.5291136000000005E-004
   438905.20000000001        3.5291136000000005E-004
   438934.79999999999        3.5291136000000005E-004
   438964.40000000002        3.5291136000000005E-004
   438994.00000000000        3.5291136000000005E-004
   439023.59999999998        3.5291136000000005E-004
   439053.20000000001        3.5258368000000006E-004
   439082.79999999999        3.5258368000000006E-004
   439112.40000000002        3.5258368000000006E-004
   439142.00000000000        3.5258368000000006E-004
   439171.59999999998        3.5258368000000006E-004
   439201.20000000001        3.5258368000000006E-004
   439230.79999999999        3.5258368000000006E-004
   439260.40000000002        3.5258368000000006E-004
   439290.00000000000        3.5258368000000006E-004
   439319.59999999998        3.5258368000000006E-004
   439349.20000000001        3.5258368000000006E-004
   439378.79999999999        3.5258368000000006E-004
   439408.40000000002        3.5258368000000006E-004
   439438.00000000000        3.5258368000000006E-004
   439467.59999999998        3.5225600000000006E-004
   439497.20000000001        3.5225600000000006E-004
   439526.79999999999        3.5225600000000006E-004
   439556.40000000002        3.5225600000000006E-004
   439586.00000000000        3.5225600000000006E-004
   439615.59999999998        3.5225600000000006E-004
   439645.20000000001        3.5225600000000006E-004
   439674.79999999999        3.5225600000000006E-004
   439704.40000000002        3.5225600000000006E-004
   439734.00000000000        3.5225600000000006E-004
   439763.59999999998        3.5225600000000006E-004
   439793.20000000001        3.5225600000000006E-004
   439822.79999999999        3.5225600000000006E-004
   439852.40000000002        3.5192832000000007E-004
   439882.00000000000        3.5192832000000007E-004
   439911.59999999998        3.5192832000000007E-004
   439941.20000000001        3.5192832000000007E-004
   439970.79999999999        3.5192832000000007E-004
   440000.40000000002        3.5192832000000007E-004
   440030.00000000000        3.5192832000000007E-004
   440059.59999999998        3.5192832000000007E-004
   440089.20000000001        3.5192832000000007E-004
   440118.79999999999        3.5192832000000007E-004
   440148.40000000002        3.5192832000000007E-004
   440178.00000000000        3.5192832000000007E-004
   440207.59999999998        3.5192832000000007E-004
   440237.20000000001        3.5192832000000007E-004
   440266.79999999999        3.5160064000000008E-004
   440296.40000000002        3.5160064000000008E-004
   440326.00000000000        3.5160064000000008E-004
   440355.59999999998        3.5160064000000008E-004
   440385.20000000001        3.5160064000000008E-004
   440414.79999999999        3.5160064000000008E-004
   440444.40000000002        3.5160064000000008E-004
   440474.00000000000        3.5160064000000008E-004
   440503.59999999998        3.5160064000000008E-004
   440533.20000000001        3.5160064000000008E-004
   440562.79999999999        3.5160064000000008E-004
   440592.40000000002        3.5160064000000008E-004
   440622.00000000000        3.5160064000000008E-004
   440651.59999999998        3.5160064000000008E-004
   440681.20000000001        3.5127296000000009E-004
   440710.79999999999        3.5127296000000009E-004
   440740.40000000002        3.5127296000000009E-004
   440770.00000000000        3.5127296000000009E-004
   440799.59999999998        3.5127296000000009E-004
   440829.20000000001        3.5127296000000009E-004
   440858.79999999999        3.5127296000000009E-004
   440888.40000000002        3.5127296000000009E-004
   440918.00000000000        3.5127296000000009E-004
   440947.59999999998        3.5127296000000009E-004
   440977.20000000001        3.5127296000000009E-004
   441006.79999999999        3.5127296000000009E-004
   441036.40000000002        3.5127296000000009E-004
   441066.00000000000        3.5127296000000009E-004
   441095.59999999998        3.5094528000000010E-004
   441125.20000000001        3.5094528000000010E-004
   441154.79999999999        3.5094528000000010E-004
   441184.40000000002        3.5094528000000010E-004
   441214.00000000000        3.5094528000000010E-004
   441243.59999999998        3.5094528000000010E-004
   441273.20000000001        3.5094528000000010E-004
   441302.79999999999        3.5094528000000010E-004
   441332.40000000002        3.5094528000000010E-004
   441362.00000000000        3.5094528000000010E-004
   441391.59999999998        3.5094528000000010E-004
   441421.20000000001        3.5094528000000010E-004
   441450.79999999999        3.5094528000000010E-004
   441480.40000000002        3.5094528000000010E-004
   441510.00000000000        3.5061760000000005E-004
   441539.59999999998        3.5061760000000005E-004
   441569.20000000001        3.5061760000000005E-004
   441598.79999999999        3.5061760000000005E-004
   441628.40000000002        3.5061760000000005E-004
   441658.00000000000        3.5061760000000005E-004
   441687.59999999998        3.5061760000000005E-004
   441717.20000000001        3.5061760000000005E-004
   441746.79999999999        3.5061760000000005E-004
   441776.40000000002        3.5061760000000005E-004
   441806.00000000000        3.5061760000000005E-004
   441835.59999999998        3.5061760000000005E-004
   441865.20000000001        3.5061760000000005E-004
   441894.79999999999        3.5061760000000005E-004
   441924.40000000002        3.5028992000000006E-004
   441954.00000000000        3.5028992000000006E-004
   441983.59999999998        3.5028992000000006E-004
   442013.20000000001        3.5028992000000006E-004
   442042.79999999999        3.5028992000000006E-004
   442072.40000000002        3.5028992000000006E-004
   442102.00000000000        3.5028992000000006E-004
   442131.59999999998        3.5028992000000006E-004
   442161.20000000001        3.5028992000000006E-004
   442190.79999999999        3.5028992000000006E-004
   442220.40000000002        3.5028992000000006E-004
   442250.00000000000        3.5028992000000006E-004
   442279.59999999998        3.5028992000000006E-004
   442309.20000000001        3.5028992000000006E-004
   442338.79999999999        3.4996224000000007E-004
   442368.40000000002        3.4996224000000007E-004
   442398.00000000000        3.4996224000000007E-004
   442427.59999999998        3.4996224000000007E-004
   442457.20000000001        3.4996224000000007E-004
   442486.79999999999        3.4996224000000007E-004
   442516.40000000002        3.4996224000000007E-004
   442546.00000000000        3.4996224000000007E-004
   442575.59999999998        3.4996224000000007E-004
   442605.20000000001        3.4996224000000007E-004
   442634.79999999999        3.4996224000000007E-004
   442664.40000000002        3.4996224000000007E-004
   442694.00000000000        3.4996224000000007E-004
   442723.59999999998        3.4996224000000007E-004
   442753.20000000001        3.4963456000000007E-004
   442782.79999999999        3.4963456000000007E-004
   442812.40000000002        3.4963456000000007E-004
   442842.00000000000        3.4963456000000007E-004
   442871.59999999998        3.4963456000000007E-004
   442901.20000000001        3.4963456000000007E-004
   442930.79999999999        3.4963456000000007E-004
   442960.40000000002        3.4963456000000007E-004
   442990.00000000000        3.4963456000000007E-004
   443019.59999999998        3.4963456000000007E-004
   443049.20000000001        3.4963456000000007E-004
   443078.79999999999        3.4963456000000007E-004
   443108.40000000002        3.4963456000000007E-004
   443138.00000000000        3.4963456000000007E-004
   443167.59999999998        3.4930688000000008E-004
   443197.20000000001        3.4930688000000008E-004
   443226.79999999999        3.4930688000000008E-004
   443256.40000000002        3.4930688000000008E-004
   443286.00000000000        3.4930688000000008E-004
   443315.59999999998        3.4930688000000008E-004
   443345.20000000001        3.4930688000000008E-004
   443374.79999999999        3.4930688000000008E-004
   443404.40000000002        3.4930688000000008E-004
   443434.00000000000        3.4930688000000008E-004
   443463.59999999998        3.4930688000000008E-004
   443493.20000000001        3.4930688000000008E-004
   443522.79999999999        3.4930688000000008E-004
   443552.40000000002        3.4930688000000008E-004
   443582.00000000000        3.4897920000000009E-004
   443611.59999999998        3.4897920000000009E-004
   443641.20000000001        3.4897920000000009E-004
   443670.79999999999        3.4897920000000009E-004
   443700.40000000002        3.4897920000000009E-004
   443730.00000000000        3.4897920000000009E-004
   443759.59999999998        3.4897920000000009E-004
   443789.20000000001        3.4897920000000009E-004
   443818.79999999999        3.4897920000000009E-004
   443848.40000000002        3.4897920000000009E-004
   443878.00000000000        3.4897920000000009E-004
   443907.59999999998        3.4897920000000009E-004
   443937.20000000001        3.4897920000000009E-004
   443966.79999999999        3.4897920000000009E-004
   443996.40000000002        3.4865152000000004E-004
   444026.00000000000        3.4865152000000004E-004
   444055.59999999998        3.4865152000000004E-004
   444085.20000000001        3.4865152000000004E-004
   444114.79999999999        3.4865152000000004E-004
   444144.40000000002        3.4865152000000004E-004
   444174.00000000000        3.4865152000000004E-004
   444203.59999999998        3.4865152000000004E-004
   444233.20000000001        3.4865152000000004E-004
   444262.79999999999        3.4865152000000004E-004
   444292.40000000002        3.4865152000000004E-004
   444322.00000000000        3.4865152000000004E-004
   444351.59999999998        3.4865152000000004E-004
   444381.20000000001        3.4865152000000004E-004
   444410.79999999999        3.4832384000000005E-004
   444440.40000000002        3.4832384000000005E-004
   444470.00000000000        3.4832384000000005E-004
   444499.59999999998        3.4832384000000005E-004
